problem,grid,noise,sigma,seed,method,coefficient_error,support_valid,support_exact,tp,fp,fn,precision,recall,f1,optimizer_success,status,iterations,fit_seconds,total_seconds,w
burgers,256,0.01,0.00699701718041512,6,WENDy-MLE L1=0.01,0.03019436276898248,True,False,1,2,0,0.3333333333333333,1.0,0.5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,29,1.0335889580019284,1.2133255410008132,"[0.0002936308040770774, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4867310076201909, -0.00719531152429787, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,7,WSINDy,0.000422471849369499,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,5,0.0026457500061951578,0.1828602080058772,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5002112359246847, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,7,WENDy HT,0.006104938231725976,True,True,1,0,0,1.0,1.0,1.0,True,IRLS step tolerance,4,0.9522432500089053,1.1324577080085874,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.503052469115863, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,7,WENDy L1=1e-06,0.003108404858704057,True,False,1,7,0,0.125,1.0,0.2222222222222222,True,IRLS step tolerance,34,1.025106416986091,1.2053208749857731,"[-7.970582007298497e-05, 4.512618027245151e-06, 4.6460625197932716e-05, 3.563684211211968e-05, 0.0, 0.0, -0.49903455369911465, -0.0011808790509480515, 0.0, -0.00011660615194628552, 0.0002560944126418438, 0.0]"
burgers,256,0.01,0.00699701718041512,7,WENDy L1=0.0001,0.001413802093845247,True,False,1,4,0,0.2,1.0,0.3333333333333333,True,IRLS step tolerance,6,0.9587701669952367,1.1389846249949187,"[-2.757931857343955e-05, 1.512386560129365e-05, 0.0, 0.0, 0.0, 0.0, -0.4995800708290671, -0.000559299998695118, 0.0, 0.0, 0.0, 9.778927791854937e-05]"
burgers,256,0.01,0.00699701718041512,7,WENDy L1=0.01,0.02634544172773691,True,False,1,2,0,0.3333333333333333,1.0,0.5,True,IRLS step tolerance,4,0.963168875023257,1.143383333022939,"[0.00023318134334938213, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4882425852801828, -0.005935436001233122, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,7,WENDy-MLE HT,0.008113290509810023,True,True,1,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,3,0.9934147500025574,1.1736292080022395,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.504056645254905, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,7,WENDy-MLE L1=1e-06,0.2807178269710245,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52,1.1204046659986489,1.300619123998331,"[-8.14144880569799e-05, -0.03696789750903349, 0.11228328774360347, -0.07522806823710135, 0.0, 5.53492104486585e-06, -0.5056705252144102, 0.005478602157984014, 0.0, -0.00042226498550568676, 0.001801707880284138, -0.0012645693438752862]"
burgers,256,0.01,0.00699701718041512,7,WENDy-MLE L1=0.0001,0.27438532299442775,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,1.0178738749818876,1.1980883329815697,"[-7.60813840489824e-05, -0.03533112022949815, 0.10974864940411143, -0.07432226959470109, 0.0, -0.0008640117611989627, -0.4981963440807202, -0.0008772090951651085, 0.0, 0.00010010844514214364, -0.00025763976305280946, 0.00034804189874029984]"
burgers,256,0.01,0.00699701718041512,7,WENDy-MLE L1=0.01,0.014188514628891653,True,False,1,2,0,0.3333333333333333,1.0,0.5,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,1.0514982079912443,1.2317126659909263,"[0.000254353955416355, 0.0, 0.0, 0.0, 0.0, -0.0012325858725786727, -0.4930182722069926, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,8,WSINDy,0.00018225337927268992,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,4,0.0027261249779257923,0.18236145796254277,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49990887331036366, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,8,WENDy HT,0.03569041865515166,True,True,1,0,0,1.0,1.0,1.0,True,IRLS step tolerance,4,0.9497625830117613,1.1293979159963783,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.48215479067242417, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,8,WENDy L1=1e-06,0.039910172675135296,True,False,1,8,0,0.1111111111111111,1.0,0.2,True,IRLS step tolerance,9,0.969712125021033,1.14934745800565,"[-1.671578679404759e-05, 0.0031476387556703287, 0.0, -0.0030121148533387918, 0.0, -0.007028012989236274, -0.4845261756173356, -0.008045220504657846, 0.0, 0.0010241641688244207, -0.004021956331947616, 0.002905494819229691]"
burgers,256,0.01,0.00699701718041512,8,WENDy L1=0.0001,0.0038586589222093,True,False,1,3,0,0.25,1.0,0.4,True,IRLS step tolerance,67,1.0278246669913642,1.2074599999759812,"[0.0, 9.833529798167246e-05, 0.0, 0.0, 0.0, -0.0012259360388817875, -0.4985141301490905, 0.0, 0.0, -4.374875296827224e-05, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,8,WENDy L1=0.01,0.02650850368178777,True,False,1,2,0,0.3333333333333333,1.0,0.5,True,IRLS step tolerance,5,0.9754416669893544,1.1550769999739714,"[0.0003127342071397878, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4880468877247115, -0.0057184347606553075, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,8,WENDy-MLE HT,0.03348681288116595,True,True,1,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,3,0.9841026250214782,1.1637379580060951,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.483256593559417, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,8,WENDy-MLE L1=1e-06,0.20465136348489552,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,1.188947166025173,1.36858249900979,"[-1.4124190182207555e-05, 0.030305014485455167, -0.08122457784478979, 0.05105379510344958, 0.0, -0.005033617334070765, -0.48581748789066065, -0.00873345091345021, 0.0, 0.001436062447715174, -0.005355451872774396, 0.0038381952660829994]"
burgers,256,0.01,0.00699701718041512,8,WENDy-MLE L1=0.0001,0.04204652396553743,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,1.0546411249961238,1.2342764579807408,"[-1.8444836264614025e-06, -0.008195210366281234, 0.00016123857845675127, 0.008156399344093028, 0.0, -0.004752869331909412, -0.48620357918522344, -0.00922147975283202, 0.0, -0.0013969614396758133, 0.0026060110760204635, -0.0012464918363643736]"
burgers,256,0.01,0.00699701718041512,8,WENDy-MLE L1=0.01,0.03335991959237886,True,False,1,2,0,0.3333333333333333,1.0,0.5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,1.078943958011223,1.25857929099584,"[0.0003106073294819043, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4855100547848255, -0.008256274556397073, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,9,WSINDy,0.00011201368860158656,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,5,0.0029051250021439046,0.18326949997572228,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4999439931556992, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,9,WENDy HT,0.03108713398212304,True,True,1,0,0,1.0,1.0,1.0,True,IRLS step tolerance,5,0.965926374978153,1.1462907499517314,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5155435669910615, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,9,WENDy L1=1e-06,0.0014225887019524341,True,False,1,8,0,0.1111111111111111,1.0,0.2,True,IRLS step tolerance,25,1.0228223750018515,1.2031867499754298,"[1.9575738988506017e-05, 0.0001714692851472003, 0.0, -0.0002972942521209226, 0.0, 8.714417915870688e-05, -0.4998995053284298, -0.0001408483382246672, 0.0, 0.00012710266142200574, 0.0003631768557855976, -0.0004496518648976506]"
burgers,256,0.01,0.00699701718041512,9,WENDy L1=0.0001,0.01201319457871698,True,False,1,5,0,0.16666666666666666,1.0,0.2857142857142857,True,IRLS step tolerance,5,0.9713462909858208,1.1517106659593992,"[7.594981523902747e-07, 0.0, 0.0, -6.30997778398001e-05, 0.0, -0.0016278458414804122, -0.49513335554930177, -0.0031209174063911364, 0.0, 3.151328411540201e-05, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,9,WENDy L1=0.01,0.02931601033409279,True,False,1,2,0,0.3333333333333333,1.0,0.5,True,IRLS step tolerance,4,0.9668845419946592,1.1472489169682376,"[0.00025446146900033134, 0.0, 0.0, 0.0, 0.0, 0.0, -0.48703635497309417, -0.006836393234325588, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,9,WENDy-MLE HT,0.03303615729124387,True,True,1,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,3,0.9876183749875054,1.1679827499610838,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5165180786456219, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.01,0.00699701718041512,9,WENDy-MLE L1=1e-06,0.2631438838080768,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,1.205262000003131,1.3856263749767095,"[1.1192803267539753e-05, -0.031093192741297532, 0.09847251237294523, -0.0675060967888636, 0.0, 0.010426377948215725, -0.5361412569713042, 0.025804590895017986, 0.0, 0.0006910163242390165, 0.0017893257416810766, -0.002454470523702171]"
burgers,256,0.01,0.00699701718041512,9,WENDy-MLE L1=0.0001,0.22168363426677953,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,1.0693136670161039,1.2496780419896822,"[1.6487676986793796e-05, -0.02505026435139771, 0.08760519352079374, -0.06272211698896608, 0.0, -4.455828931941832e-05, -0.5045700511269524, 0.0049316919391513905, 0.0, 0.0017301269383892901, -0.0008763066590713981, -0.0008296549943673639]"
burgers,256,0.01,0.00699701718041512,9,WENDy-MLE L1=0.01,0.2121103788177046,True,False,1,6,0,0.14285714285714285,1.0,0.25,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,0.977289959002519,1.1576543339760974,"[-0.00032078468545939726, -0.02117186870793587, 0.08523295198428257, -0.05869654274729629, 0.0, -9.094039728364864e-05, -0.49134146009447205, 0.0037991387517907686, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,0,WSINDy,0.0017731893699148848,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,3,0.0026602499710861593,0.18301708297803998,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5008865946849574, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,0,WENDy HT,0.09023503739691385,True,True,1,0,0,1.0,1.0,1.0,True,IRLS step tolerance,8,0.9520369170058984,1.1323937500128523,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5451175186984569, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,0,WENDy L1=1e-06,0.18354752322809784,True,False,1,8,0,0.1111111111111111,1.0,0.2,True,IRLS step tolerance,10,1.0000391250068787,1.1803959580138326,"[-2.6030473346586512e-05, 0.01067729127253131, 0.0, -0.011283889255186854, 0.0, -0.009519533759195672, -0.537969311010153, 0.046843009253264664, 0.0, 0.02133682361429325, -0.054708609063267424, 0.031721323624660167]"
burgers,256,0.1,0.0699701718041512,0,WENDy L1=0.0001,0.10852925404248986,True,False,1,5,0,0.16666666666666666,1.0,0.2857142857142857,True,IRLS step tolerance,8,0.9887787500047125,1.1691355830116663,"[0.00012718818459899308, 0.0, 0.0, -0.0008506303984766919, 0.0, -0.020777751547236597, -0.4556398654467022, -0.023319561168225224, 0.0, 0.0, -0.0007560203844714789, 0.0]"
burgers,256,0.1,0.0699701718041512,0,WENDy L1=0.01,0.6379585982546316,True,False,1,2,0,0.3333333333333333,1.0,0.5,True,IRLS step tolerance,5,0.9620696250058245,1.1424264580127783,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.0793935793304889, -0.24204356928093543, -0.17000862532097424, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,0,WENDy-MLE HT,0.09756127470129727,True,True,1,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,5,1.0012659170024563,1.18162275000941,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5487806373506486, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,0,WENDy-MLE L1=1e-06,0.21352409650999,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,92,1.1888387920043897,1.3691956250113435,"[-7.951014544117e-05, 0.010111616887746573, 0.005243477171273912, -0.0158646242345021, 0.0, 0.0006639373089364786, -0.56115143908255, 0.059712574433044625, 0.0, 0.020337495545410676, -0.05002163488495061, 0.028202746906013206]"
burgers,256,0.1,0.0699701718041512,0,WENDy-MLE L1=0.0001,0.1420882363753892,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,67,1.188356250000652,1.3687130830076057,"[0.00014227657410273786, 0.0003564928211600131, 0.014383680668394691, -0.015556207325642744, 0.0, -0.021236416640978063, -0.44486058487596924, -0.03322541383584296, 0.0, 0.0011504635608694661, -0.0011081333106139595, -0.0006429626831330862]"
burgers,256,0.1,0.0699701718041512,0,WENDy-MLE L1=0.01,0.18141456101744952,True,False,1,7,0,0.125,1.0,0.2222222222222222,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,1.0114565409894567,1.1918133739964105,"[0.0019674937933147948, 0.0, 0.0, -0.00043210141874747333, 0.0, -0.01591612315695769, -0.543478702619233, 0.07039863114651544, 0.0, 0.012580208128358285, -0.02815520445651853, 0.013156291049616147]"
burgers,256,0.1,0.0699701718041512,1,WSINDy,0.00285069183342479,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,3,0.002461208001477644,0.18280545799643733,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5014253459167124, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,1,WENDy HT,0.13952080754583673,True,True,1,0,0,1.0,1.0,1.0,True,IRLS step tolerance,12,0.9698946670105215,1.1502389170054812,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.43023959622708163, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,1,WENDy L1=1e-06,0.19533701717485813,True,False,1,8,0,0.1111111111111111,1.0,0.2,True,IRLS step tolerance,50,1.0490621670032851,1.2294064169982448,"[-0.0005466207282576733, 0.015940424586626697, 0.0, -0.015574141521465917, 0.0, -0.03161271935140804, -0.4297735454447656, -0.039139728491574266, 0.0, 0.009109135457896135, -0.031795116747009876, 0.02202826972346748]"
burgers,256,0.1,0.0699701718041512,1,WENDy L1=0.0001,0.10753865970936496,True,False,1,6,0,0.14285714285714285,1.0,0.25,True,IRLS step tolerance,7,0.9720879580127075,1.1524322080076672,"[-0.0005348013738241067, 9.329328863110026e-05, 0.0, 0.0, 0.0, -0.014415653111198341, -0.4575742423802247, -0.029634861696751474, 0.0, -0.0015843758821347136, 0.0, 0.0015345611485698778]"
burgers,256,0.1,0.0699701718041512,1,WENDy L1=0.01,0.43815809269327044,True,False,1,2,0,0.3333333333333333,1.0,0.5,True,IRLS step tolerance,6,0.9636896250012796,1.1440338749962393,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.050056387388008404, -0.3238496744114982, -0.12025410356772688, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,1,WENDy-MLE HT,0.1341651610261546,True,True,1,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,6,1.017939541983651,1.1982837919786107,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4329174194869227, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,1,WENDy-MLE L1=1e-06,0.6959118548825187,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,1.1731409580097534,1.353485208004713,"[-0.0018028712534569557, -0.07057297725175245, 0.2666369757330146, -0.19322013288683898, 0.0, -0.03476167281780349, -0.4328331929402746, -0.03290229339210871, 0.0, 0.006526277203718519, -0.023427115925465865, 0.016324783760966834]"
burgers,256,0.1,0.0699701718041512,1,WENDy-MLE L1=0.0001,0.10671388485515318,True,False,1,6,0,0.14285714285714285,1.0,0.25,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,270,1.9295616659801453,2.109905915975105,"[-0.0005323890588078433, 8.9942499737315e-05, 0.0, 0.0, 0.0, -0.014658141564082969, -0.45783369305669547, -0.029136749871590078, 0.0, -0.0015941547225142088, 0.0, 0.0015237124886073065]"
burgers,256,0.1,0.0699701718041512,1,WENDy-MLE L1=0.01,0.4617568434472731,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,1.016335041000275,1.1966792909952346,"[0.0005736493389581304, -0.008215845434430621, 0.16500440491279325, -0.1556664777848713, 0.0, -0.015611827037917539, -0.46372185971726293, -0.011563217514350254, 0.0, 0.006036694377052862, 0.0001075280410800538, 0.006965388349289908]"
burgers,256,0.1,0.0699701718041512,2,WSINDy,0.00043604505295535834,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,5,0.0028834579861722887,0.18246545796864666,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4997819774735223, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,2,WENDy HT,0.19820949317982017,True,True,1,0,0,1.0,1.0,1.0,True,IRLS step tolerance,12,0.9570631250098813,1.1366451249923557,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5991047465899101, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,2,WENDy L1=1e-06,0.2280142629961026,True,False,1,8,0,0.1111111111111111,1.0,0.2,False,IRLS iteration limit,300,1.3087179159920197,1.488299915974494,"[-0.0006570546745749734, -0.028596625253823966, 0.0, 0.029035484071585415, 0.0, 0.016678674042556636, -0.5813340426450928, 0.06210213799089143, 0.0, 0.004764683138035782, -0.01916224886796851, 0.01401405756568945]"
burgers,256,0.1,0.0699701718041512,2,WENDy L1=0.0001,0.004628310697905679,True,False,1,5,0,0.16666666666666666,1.0,0.2857142857142857,True,IRLS step tolerance,7,0.958863540989114,1.1384455409715883,"[-0.0006442524214653548, 0.0, 0.0, 0.0008302361572739781, 0.0, -0.0010001551357087849, -0.49894801006044176, 0.0, 0.0, -0.0009723905890736753, 0.0, 0.0010947260541078515]"
burgers,256,0.1,0.0699701718041512,2,WENDy L1=0.01,0.3053248127933879,True,False,1,2,0,0.3333333333333333,1.0,0.5,True,IRLS step tolerance,6,0.9825844589795452,1.1621664589620195,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.033655160207645037, -0.37632102941142015, -0.08292558563179574, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,2,WENDy-MLE HT,0.1772427327009416,True,True,1,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,6,1.0385780000069644,1.2181599999894388,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5886213663504708, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,2,WENDy-MLE L1=1e-06,0.5836269537346817,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,1.2045707080105785,1.384152707993053,"[0.000356127582973571, 0.04253985866813485, -0.1994045771201047, 0.15542770886600968, 0.0, 0.028905772878445098, -0.6090444621068172, 0.07764218613084004, 0.0, 0.006007538566852045, -0.020750892853982947, 0.014287870952311885]"
burgers,256,0.1,0.0699701718041512,2,WENDy-MLE L1=0.0001,0.273081588401052,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,1.1921091249969322,1.3716911249794066,"[4.001089822449767e-06, 0.011705656659669541, -0.09381570383301979, 0.08171679276488975, 0.0, 0.009975403829955235, -0.5405111583412017, 0.02957603468968121, 0.0, -0.012419272634418608, 0.01565807170188619, -0.0035394292946098146]"
burgers,256,0.1,0.0699701718041512,2,WENDy-MLE L1=0.01,0.16591586638055497,True,False,1,6,0,0.14285714285714285,1.0,0.25,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,1.0324111249938142,1.2119931249762885,"[-0.003513287637214565, 0.00018285887943844415, -0.05338160578001648, 0.047416605553256864, 0.0, -0.013954967044521304, -0.46609173934602743, -0.02066882890183405, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,3,WSINDy,0.0024635738462343015,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,5,0.0027502080192789435,0.18347008299315348,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49876821307688285, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,3,WENDy HT,4.208518935316278,True,False,0,1,1,0.0,0.0,0.0,True,IRLS step tolerance,10,0.9693313330062665,1.150051207980141,"[0.0, 0.0, 2.0439931279798658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,3,WENDy L1=1e-06,3.366638629757934,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,IRLS step tolerance,28,1.0808363749820273,1.2615562499559019,"[-0.005866777265055104, -0.42991703349953075, 1.3389849878786646, -0.8966641798951871, 0.0, 0.03749049426651548, -0.6673035345541138, 0.12905605685217234, 0.0, -0.013960860772854109, 0.0594827056320857, -0.04504240509602642]"
burgers,256,0.1,0.0699701718041512,3,WENDy L1=0.0001,0.01567656064464497,True,False,1,4,0,0.2,1.0,0.3333333333333333,True,IRLS step tolerance,144,1.1216971250250936,1.302416999998968,"[0.0003500628012129932, 0.0, 0.0, -0.0003371411008641839, 0.0, -0.004732262933674625, -0.493776748219002, 0.0, 0.0, 0.0, 0.0, -0.0002815228614120936]"
burgers,256,0.1,0.0699701718041512,3,WENDy L1=0.01,0.4980300734712133,True,False,1,3,0,0.25,1.0,0.4,True,IRLS step tolerance,6,0.9707183330028784,1.151438207976753,"[0.0003958559682399692, 0.0, 0.0, 0.0, 0.0, -0.0595716484853169, -0.29813197900792004, -0.13307461296570036, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,3,WENDy-MLE HT,3.4733702331014307,True,False,0,1,1,0.0,0.0,0.0,True,Optimization terminated successfully.,7,1.030016542004887,1.2107364169787616,"[0.0, 0.0, 1.6631521860758178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.1,0.0699701718041512,3,WENDy-MLE L1=1e-06,5.73022279167072,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,129,1.3139349999837577,1.4946548749576323,"[-0.010256905662579124, -0.7437188693726272, 2.2963048597866322, -1.531074647807786, 0.0, 0.005622990850554987, -0.6243922124343356, 0.11776503988606876, 0.0, -0.0197059687054874, 0.07514764338469979, -0.055005680278127904]"
burgers,256,0.1,0.0699701718041512,3,WENDy-MLE L1=0.0001,5.726554449507446,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,1.163385791995097,1.3441056669689715,"[-0.01096872214137082, -0.7012403695299715, 2.290928377555207, -1.5665099457637668, 0.0, -0.04387279667161969, -0.48888151462263735, 0.03502198980887303, 0.0, -0.0021195181211985745, 0.022455232299081952, -0.020202554669703547]"
